AÑO;MES;CCAA;PROVINCIA;CARRETERA;TIPO_ESTACION;ESTACION;IMD_VEHICULO_LIGERO;IMD_VEHICULO_PESADO;IMD_VEHICULO_TOTAL
2019;2;Castilla y León;Valladolid;A-62;Permanente;VA-332-0;830,5269;471,5408;1302,0677
2019;2;Castilla y León;Salamanca;A-66;Permanente;SA-144-0;82,0265;30,2684;112,2949
2019;2;Castilla y León;Salamanca;A-66;Permanente;SA-186-0;1556,3453;417,7213;1974,0666
2019;2;Castilla y León;Salamanca;A-66;Permanente;SA-192-0;473,2464;220,561;693,8074
2019;2;Castilla y León;Salamanca;A-66;Permanente;SA-352-0;273,7395;44,4008;318,1403
2019;2;Castilla y León;Salamanca;A-66;Permanente;SA-423-0;986,5202;266,7464;1253,2666
2019;2;Castilla y León;Zamora;A-66;Permanente;ZA-357-0;878,1827;157,2341;1035,4168
2019;2;Castilla y León;Zamora;A-66;Permanente;ZA-556-0;583,6318;153,3068;736,9386
2019;2;Castilla y León;Zamora;A-66;Permanente;ZA-557-0;620,8013;154,7094;775,5107
2019;2;Castilla y León;Zamora;A-66;Permanente;ZA-558-0;672,1373;152,0444;824,1817
2019;2;Castilla y León;Zamora;A-66;Permanente;ZA-559-0;939,6177;189,6347;1129,2524
2019;2;Castilla y León;Palencia;A-67;Permanente;P-362-0;2496,2293;434,37;2930,5993
2019;2;Castilla y León;Palencia;A-67;Permanente;P-471-0;2743,2425;374,714;3117,9565
2019;2;Castilla y León;Burgos;A-73;Permanente;BU-447-0;3444,9998;909,0;4353,9998
2019;2;Castilla y León;Burgos;AP-1;Permanente;BU-1-0;12584,0002;7480,9999;20065,0001
2019;2;Castilla y León;Burgos;AP-1;Permanente;BU-2-0;13104,0001;8704,0003;21808,0004
2019;2;Castilla y León;Burgos;AP-1;Permanente;BU-3-0;13657,9999;7780,9999;21438,9998
2019;2;Castilla y León;Burgos;AP-1;Permanente;BU-5-0;12724,0001;8834,0003;21558,0004
