AÑO;MES;CCAA;PROVINCIA;CARRETERA;TIPO_ESTACION;ESTACION;IMD_VEHICULO_LIGERO;IMD_VEHICULO_PESADO;IMD_VEHICULO_TOTAL
2019;5;Comunitat Valenciana;Alicante/Alacant;A-31;Permanente;A-516-0;13035,1703;2661,4506;15696,6209
2019;5;Comunitat Valenciana;Alicante/Alacant;A-31;Permanente;A-536-0;13123,9068;2466,0464;15589,9532
2019;5;Comunitat Valenciana;Alicante/Alacant;A-31;Permanente;A-537-0;7594,4709;825,5196;8419,9905
2019;5;Comunitat Valenciana;Alicante/Alacant;A-31;Permanente;A-538-0;8724,2273;829,2298;9553,4571
2019;5;Comunitat Valenciana;Alicante/Alacant;A-31;Permanente;A-539-0;11898,9225;1212,308;13111,2305
2019;5;Comunitat Valenciana;Valencia/València;A-38;Permanente;V-463-0;12471,1694;1248,8197;13719,9891
2019;5;Comunitat Valenciana;Valencia/València;A-38;Permanente;V-464-0;4571,9674;443,9344;5015,9018
2019;5;Comunitat Valenciana;Alicante/Alacant;A-7;Permanente;A-217-0;6189,0277;1157,4439;7346,4716
2019;5;Comunitat Valenciana;Castellón/Castelló;A-7;Permanente;CS-37-0;1736,8575;566,2737;2303,1312
2019;5;Comunitat Valenciana;Valencia/València;A-7;Permanente;V-187-0;4035,5541;1091,0487;5126,6028
2019;5;Comunitat Valenciana;Valencia/València;A-7;Permanente;V-201-0;463,3463;156,14;619,4863
2019;5;Comunitat Valenciana;Valencia/València;A-7;Permanente;V-302-0;6530,791;2329,8664;8860,6574
2019;5;Comunitat Valenciana;Valencia/València;A-7;Permanente;V-449-0;292,0824;37,8817;329,9641
2019;5;Comunitat Valenciana;Alicante/Alacant;A-70;Permanente;A-81-0;87446,0;6606,0;94052,0
2019;5;Comunitat Valenciana;Castellón/Castelló;CS-22;Permanente;CS-89-0;12759,2489;2059,344;14818,5929
2019;5;Comunitat Valenciana;Castellón/Castelló;N-225;Permanente;CS-9-0;0,0;0,0;0,0
2019;5;Comunitat Valenciana;Castellón/Castelló;N-232;Permanente;CS-50-0;394,8977;85,9949;480,8926
2019;5;Comunitat Valenciana;Alicante/Alacant;N-325;Permanente;A-3-0;991,9169;67,7583;1059,6752
2019;5;Comunitat Valenciana;Valencia/València;N-330;Permanente;V-300-0;310,884;19,7792;330,6632
2019;5;Comunitat Valenciana;Alicante/Alacant;N-332;Permanente;A-188-0;2086,2773;209,3259;2295,6032
2019;5;Comunitat Valenciana;Alicante/Alacant;N-332;Permanente;A-190-0;3139,0554;133,5129;3272,5683
2019;5;Comunitat Valenciana;Alicante/Alacant;N-332;Permanente;A-79-0;1368,0925;68,0738;1436,1663
2019;5;Comunitat Valenciana;Alicante/Alacant;N-340;Permanente;A-216-0;47,0669;3,6157;50,6826
2019;5;Comunitat Valenciana;Castellón/Castelló;N-340;Permanente;CS-13-0;1030,8358;50,2667;1081,1025
2019;5;Comunitat Valenciana;Castellón/Castelló;N-340;Permanente;CS-145-0;1189,1148;143,0763;1332,1911
2019;5;Comunitat Valenciana;Valencia/València;N-420;Permanente;V-66-0;15,0872;2,4052;17,4924
2019;5;Comunitat Valenciana;Valencia/València;V-21;Permanente;V-71-0;76250,9974;1911,0;78161,9974
2019;5;Comunitat Valenciana;Valencia/València;V-31;Permanente;V-301-0;106770,9467;7818,728;114589,6747
2019;6;Comunitat Valenciana;Valencia/València;A-3;Permanente;V-385-0;6696,3749;1895,434;8591,8089
2019;6;Comunitat Valenciana;Alicante/Alacant;A-31;Permanente;A-508-0;4641,4607;601,6708;5243,1315
2019;6;Comunitat Valenciana;Alicante/Alacant;A-31;Permanente;A-509-0;6681,1435;2130,8918;8812,0353
2019;6;Comunitat Valenciana;Alicante/Alacant;A-31;Permanente;A-510-0;6860,7789;2043,7021;8904,481
2019;6;Comunitat Valenciana;Alicante/Alacant;A-31;Permanente;A-511-0;9103,2859;2341,7548;11445,0407
