Provincias,Año,Mes,Turistas_totales
Alicante/Alacant,2015,4,135571.0
Alicante/Alacant,2015,5,175277.0
Alicante/Alacant,2015,6,158450.0
Alicante/Alacant,2015,7,160027.0
Alicante/Alacant,2015,8,165611.0
Alicante/Alacant,2015,9,168564.0
Alicante/Alacant,2015,10,160989.0
Alicante/Alacant,2015,11,97942.0
Alicante/Alacant,2015,12,79127.0
Alicante/Alacant,2016,1,77843.0
Alicante/Alacant,2016,2,85874.0
Alicante/Alacant,2016,3,123574.0
Alicante/Alacant,2016,4,162815.0
Alicante/Alacant,2016,5,181447.0
Alicante/Alacant,2016,6,172341.0
Alicante/Alacant,2016,7,192717.0
Alicante/Alacant,2016,8,185935.0
Alicante/Alacant,2016,9,195181.0
Alicante/Alacant,2016,10,176827.0
Alicante/Alacant,2016,11,120540.0
Alicante/Alacant,2016,12,86283.0
Alicante/Alacant,2017,1,98777.0
Alicante/Alacant,2017,2,103168.0
Alicante/Alacant,2017,3,151684.0
Alicante/Alacant,2017,4,184610.0
Alicante/Alacant,2017,5,210328.0
Alicante/Alacant,2017,6,199578.0
Alicante/Alacant,2017,7,226359.0
Alicante/Alacant,2017,8,215630.0
Alicante/Alacant,2017,9,224262.0
Alicante/Alacant,2017,10,198333.0
Alicante/Alacant,2017,11,126554.0
Alicante/Alacant,2017,12,101769.0
Alicante/Alacant,2018,1,99916.0
Alicante/Alacant,2018,2,104706.0
Alicante/Alacant,2018,3,151379.0
Alicante/Alacant,2018,4,184480.0
Alicante/Alacant,2018,5,216679.0
Alicante/Alacant,2018,6,203655.0
Alicante/Alacant,2018,7,209909.0
Alicante/Alacant,2018,8,204241.0
Alicante/Alacant,2018,9,228751.0
Alicante/Alacant,2018,10,205717.0
Alicante/Alacant,2018,11,136527.0
Alicante/Alacant,2018,12,106513.0
Alicante/Alacant,2019,1,100324.0
Alicante/Alacant,2019,2,113873.0
Alicante/Alacant,2019,3,146402.0
Alicante/Alacant,2019,4,176826.0
Alicante/Alacant,2019,5,203063.0
Alicante/Alacant,2019,6,197779.0
Alicante/Alacant,2019,7,208572.0
Alicante/Alacant,2019,8,205907.0
Alicante/Alacant,2019,9,217481.0
Alicante/Alacant,2019,10,193405.0
Alicante/Alacant,2019,11,137583.0
Alicante/Alacant,2019,12,102588.0
Alicante/Alacant,2020,1,97449.0
Alicante/Alacant,2020,2,115921.0
Alicante/Alacant,2020,3,70694.0
Alicante/Alacant,2020,4,0.0
Alicante/Alacant,2020,5,378.0
Alicante/Alacant,2020,6,3750.0
Alicante/Alacant,2020,7,44885.0
Alicante/Alacant,2020,8,55719.0
Alicante/Alacant,2020,9,26354.0
Alicante/Alacant,2020,10,24438.0
Alicante/Alacant,2020,11,11186.0
Alicante/Alacant,2020,12,12153.0
Alicante/Alacant,2021,1,8012.0
Alicante/Alacant,2021,2,4684.0
Alicante/Alacant,2021,3,9187.0
Alicante/Alacant,2021,4,12563.0
Alicante/Alacant,2021,5,28038.0
Alicante/Alacant,2021,6,49979.0
Alicante/Alacant,2021,7,85451.0
Alicante/Alacant,2021,8,127562.0
Alicante/Alacant,2021,9,116046.0
Alicante/Alacant,2021,10,140659.0
Alicante/Alacant,2021,11,92713.0
Alicante/Alacant,2021,12,61512.0
Alicante/Alacant,2022,1,49765.0
Alicante/Alacant,2022,2,78422.0
Alicante/Alacant,2022,3,124360.0
Alicante/Alacant,2022,4,168677.0
Alicante/Alacant,2022,5,196679.0
Alicante/Alacant,2022,6,195961.0
Alicante/Alacant,2022,7,217146.0
Alicante/Alacant,2022,8,219568.0
Alicante/Alacant,2022,9,210661.0
Alicante/Alacant,2022,10,187378.0
Alicante/Alacant,2022,11,123020.0
Alicante/Alacant,2022,12,97349.0
Alicante/Alacant,2023,1,93146.0
Alicante/Alacant,2023,2,105950.0
Alicante/Alacant,2023,3,155088.0
Alicante/Alacant,2023,4,200406.0
Alicante/Alacant,2023,5,223942.0
Alicante/Alacant,2023,6,220241.0
Alicante/Alacant,2023,7,237854.0
Alicante/Alacant,2023,8,237819.0
Alicante/Alacant,2023,9,231229.0
Alicante/Alacant,2023,10,219053.0
Alicante/Alacant,2023,11,148355.0
Alicante/Alacant,2023,12,116511.0
Alicante/Alacant,2024,1,113926.0
Alicante/Alacant,2024,2,137098.0
Alicante/Alacant,2024,3,186820.0
Alicante/Alacant,2024,4,222412.0
Alicante/Alacant,2024,5,254810.0
Alicante/Alacant,2024,6,236519.0
Alicante/Alacant,2024,7,252627.0
Alicante/Alacant,2024,8,263329.0
Alicante/Alacant,2024,9,249425.0
Alicante/Alacant,2024,10,236337.0
Alicante/Alacant,2024,11,165148.0
Alicante/Alacant,2024,12,122438.0
Alicante/Alacant,2025,1,116825.0
Alicante/Alacant,2025,2,141450.0
Alicante/Alacant,2025,3,209868.0
Alicante/Alacant,2025,4,228662.0
Alicante/Alacant,2025,5,271165.0
Alicante/Alacant,2025,6,259188.0
Alicante/Alacant,2025,7,278318.0
Alicante/Alacant,2025,8,289539.0
Alicante/Alacant,2025,9,264935.0
Almería,1999,1,7845.0
Almería,1999,2,11745.0
Almería,1999,3,13948.0
Almería,1999,4,22868.0
Almería,1999,5,29737.0
Almería,1999,6,28740.0
Almería,1999,7,31540.0
Almería,1999,8,28081.0
Almería,1999,9,30376.0
Almería,1999,10,26652.0
Almería,1999,11,12524.0
Almería,1999,12,7778.0
Almería,2000,1,8391.0
Almería,2000,2,15528.0
Almería,2000,3,19934.0
Almería,2000,4,28095.0
Almería,2000,5,31152.0
Almería,2000,6,28760.0
Almería,2000,7,30353.0
Almería,2000,8,30995.0
Almería,2000,9,30794.0
Almería,2000,10,26543.0
Almería,2000,11,12013.0
Almería,2000,12,7956.0
Almería,2001,1,11059.0
Almería,2001,2,12062.0
Almería,2001,3,17975.0
Almería,2001,4,24422.0
Almería,2001,5,32491.0
Almería,2001,6,31934.0
Almería,2001,7,27442.0
Almería,2001,8,30993.0
Almería,2001,9,31476.0
Almería,2001,10,30606.0
Almería,2001,11,12848.0
Almería,2001,12,7993.0
Almería,2002,1,9064.0
Almería,2002,2,10239.0
Almería,2002,3,16306.0
Almería,2002,4,18573.0
Almería,2002,5,32333.0
Almería,2002,6,26544.0
Almería,2002,7,28773.0
Almería,2002,8,28323.0
Almería,2002,9,29331.0
Almería,2002,10,27366.0
Almería,2002,11,11752.0
Almería,2002,12,8375.0
Almería,2003,1,9554.0
Almería,2003,2,12691.0
Almería,2003,3,14521.0
Almería,2003,4,18887.0
Almería,2003,5,27371.0
Almería,2003,6,26024.0
Almería,2003,7,25245.0
Almería,2003,8,28421.0
Almería,2003,9,27468.0
Almería,2003,10,22656.0
Almería,2003,11,12030.0
Almería,2003,12,10101.0
Almería,2004,1,10206.0
Almería,2004,2,13148.0
Almería,2004,3,21291.0
Almería,2004,4,21912.0
Almería,2004,5,27861.0
Almería,2004,6,26123.0
Almería,2004,7,24080.0
Almería,2004,8,29243.0
Almería,2004,9,27613.0
Almería,2004,10,24335.0
Almería,2004,11,11454.0
Almería,2004,12,9974.0
Almería,2005,1,13062.0
Almería,2005,2,13668.0
Almería,2005,3,18421.0
Almería,2005,4,16606.0
Almería,2005,5,27443.0
Almería,2005,6,26682.0
Almería,2005,7,29055.0
Almería,2005,8,26020.0
Almería,2005,9,26686.0
Almería,2005,10,25911.0
Almería,2005,11,14456.0
Almería,2005,12,9188.0
Almería,2006,1,15009.0
Almería,2006,2,13720.0
Almería,2006,3,17245.0
Almería,2006,4,19375.0
Almería,2006,5,29981.0
Almería,2006,6,24713.0
Almería,2006,7,30678.0
Almería,2006,8,32272.0
Almería,2006,9,22693.0
Almería,2006,10,20089.0
Almería,2006,11,11911.0
Almería,2006,12,8671.0
Almería,2007,1,9358.0
Almería,2007,2,9828.0
Almería,2007,3,15815.0
Almería,2007,4,22403.0
Almería,2007,5,28822.0
Almería,2007,6,25276.0
Almería,2007,7,27297.0
Almería,2007,8,28775.0
Almería,2007,9,27740.0
Almería,2007,10,22558.0
Almería,2007,11,12874.0
Almería,2007,12,8156.0
Almería,2008,1,8723.0
Almería,2008,2,10424.0
Almería,2008,3,13984.0
Almería,2008,4,24586.0
Almería,2008,5,25167.0
Almería,2008,6,22451.0
Almería,2008,7,24998.0
Almería,2008,8,21875.0
Almería,2008,9,28832.0
Almería,2008,10,19944.0
Almería,2008,11,11303.0
Almería,2008,12,6629.0
Almería,2009,1,7702.0
Almería,2009,2,8410.0
Almería,2009,3,10628.0
Almería,2009,4,13880.0
Almería,2009,5,17689.0
Almería,2009,6,17614.0
Almería,2009,7,25878.0
Almería,2009,8,19841.0
Almería,2009,9,22964.0
Almería,2009,10,16857.0
Almería,2009,11,8195.0
Almería,2009,12,5927.0
Almería,2010,1,6708.0
Almería,2010,2,8711.0
Almería,2010,3,11235.0
Almería,2010,4,11483.0
Almería,2010,5,16419.0
Almería,2010,6,15453.0
Almería,2010,7,17428.0
Almería,2010,8,18539.0
Almería,2010,9,17820.0
Almería,2010,10,14585.0
Almería,2010,11,7081.0
Almería,2010,12,5387.0
Almería,2011,1,5254.0
Almería,2011,2,6520.0
Almería,2011,3,8620.0
Almería,2011,4,13577.0
Almería,2011,5,14840.0
Almería,2011,6,20110.0
Almería,2011,7,22102.0
Almería,2011,8,21230.0
Almería,2011,9,21594.0
Almería,2011,10,14734.0
Almería,2011,11,6474.0
Almería,2011,12,5622.0
Almería,2012,1,6389.0
Almería,2012,2,7740.0
Almería,2012,3,10710.0
Almería,2012,4,10177.0
Almería,2012,5,13953.0
Almería,2012,6,20527.0
Almería,2012,7,22598.0
Almería,2012,8,22802.0
Almería,2012,9,22424.0
Almería,2012,10,13251.0
Almería,2012,11,6894.0
Almería,2012,12,5625.0
Almería,2013,1,6361.0
Almería,2013,2,7344.0
Almería,2013,3,10947.0
Almería,2013,4,12449.0
Almería,2013,5,23113.0
Almería,2013,6,26661.0
Almería,2013,7,29821.0
Almería,2013,8,33347.0
Almería,2013,9,28040.0
Almería,2013,10,18499.0
Almería,2013,11,7495.0
Almería,2013,12,6539.0
Almería,2014,1,6939.0
Almería,2014,2,7839.0
Almería,2014,3,10023.0
Almería,2014,4,16817.0
Almería,2014,5,21148.0
Almería,2014,6,27245.0
Almería,2014,7,31185.0
Almería,2014,8,34150.0
Almería,2014,9,32959.0
Almería,2014,10,21669.0
Almería,2014,11,8981.0
Almería,2014,12,8166.0
Almería,2015,1,7676.0
Almería,2015,2,8443.0
Almería,2015,3,11571.0
Almería,2015,4,15769.0
Almería,2015,5,22565.0
Almería,2015,6,28137.0
Almería,2015,7,36218.0
Almería,2015,8,33360.0
Almería,2015,9,35699.0
Almería,2015,10,21115.0
Almería,2015,11,10267.0
Almería,2015,12,7381.0
Almería,2016,1,8616.0
Almería,2016,2,10588.0
Almería,2016,3,14413.0
Almería,2016,4,19282.0
Almería,2016,5,32865.0
Almería,2016,6,36885.0
Almería,2016,7,47283.0
Almería,2016,8,46067.0
Almería,2016,9,45894.0
Almería,2016,10,30726.0
Almería,2016,11,12577.0
Almería,2016,12,8732.0
Almería,2017,1,9990.0
Almería,2017,2,11265.0
Almería,2017,3,14194.0
Almería,2017,4,23528.0
Almería,2017,5,37564.0
Almería,2017,6,42857.0
Almería,2017,7,50804.0
Almería,2017,8,51294.0
Almería,2017,9,54057.0
Almería,2017,10,34866.0
Almería,2017,11,14057.0
Almería,2017,12,10924.0
Almería,2018,1,10077.0
Almería,2018,2,12173.0
Almería,2018,3,17147.0
Almería,2018,4,23033.0
Almería,2018,5,39624.0
Almería,2018,6,44055.0
Almería,2018,7,49047.0
Almería,2018,8,57449.0
Almería,2018,9,47759.0
Almería,2018,10,34288.0
Almería,2018,11,12389.0
Almería,2018,12,8725.0
Almería,2019,1,9840.0
Almería,2019,2,11589.0
Almería,2019,3,15701.0
Almería,2019,4,22913.0
Almería,2019,5,37121.0
Almería,2019,6,43429.0
Almería,2019,7,50716.0
Almería,2019,8,51605.0
Almería,2019,9,44213.0
Almería,2019,10,30542.0
Almería,2019,11,14050.0
Almería,2019,12,10164.0
Almería,2020,1,11505.0
Almería,2020,2,14311.0
Almería,2020,3,7936.0
Almería,2020,4,0.0
Almería,2020,5,77.0
Almería,2020,6,2973.0
Almería,2020,7,8907.0
Almería,2020,8,10512.0
Almería,2020,9,8239.0
Almería,2020,10,6170.0
Almería,2020,11,2678.0
Almería,2020,12,2219.0
Almería,2021,1,2627.0
Almería,2021,2,1767.0
Almería,2021,3,2777.0
Almería,2021,4,3440.0
Almería,2021,5,5832.0
Almería,2021,6,10941.0
Almería,2021,7,16631.0
Almería,2021,8,20009.0
Almería,2021,9,26258.0
Almería,2021,10,21944.0
Almería,2021,11,10937.0
Almería,2021,12,9503.0
Almería,2022,1,9007.0
Almería,2022,2,10284.0
Almería,2022,3,13274.0
Almería,2022,4,19025.0
Almería,2022,5,28431.0
Almería,2022,6,32084.0
Almería,2022,7,39566.0
Almería,2022,8,41392.0
Almería,2022,9,34974.0
Almería,2022,10,26150.0
Almería,2022,11,12693.0
Almería,2022,12,10226.0
Almería,2023,1,11329.0
Almería,2023,2,11510.0
Almería,2023,3,14950.0
Almería,2023,4,20799.0
Almería,2023,5,30830.0
Almería,2023,6,32878.0
Almería,2023,7,42142.0
Almería,2023,8,42708.0
Almería,2023,9,40404.0
Almería,2023,10,28369.0
Almería,2023,11,13589.0
Almería,2023,12,12125.0
Almería,2024,1,11580.0
Almería,2024,2,15721.0
Almería,2024,3,18910.0
Almería,2024,4,22167.0
Almería,2024,5,36378.0
Almería,2024,6,36583.0
Almería,2024,7,45070.0
Almería,2024,8,46521.0
Almería,2024,9,43074.0
Almería,2024,10,31183.0
Almería,2024,11,13987.0
Almería,2024,12,13619.0
Almería,2025,1,10790.0
Almería,2025,2,12805.0
Almería,2025,3,16484.0
Almería,2025,4,27097.0
Almería,2025,5,32422.0
Almería,2025,6,36043.0
Almería,2025,7,44268.0
Almería,2025,8,45998.0
Almería,2025,9,42163.0
Araba/Álava,1999,1,2207.0
Araba/Álava,1999,2,2735.0
Araba/Álava,1999,3,3291.0
Araba/Álava,1999,4,4371.0
Araba/Álava,1999,5,5881.0
Araba/Álava,1999,6,4964.0
Araba/Álava,1999,7,6774.0
Araba/Álava,1999,8,9089.0
Araba/Álava,1999,9,6431.0
Araba/Álava,1999,10,4529.0
Araba/Álava,1999,11,3490.0
Araba/Álava,1999,12,2035.0
Araba/Álava,2000,1,2992.0
Araba/Álava,2000,2,2257.0
Araba/Álava,2000,3,4429.0
Araba/Álava,2000,4,5479.0
Araba/Álava,2000,5,5661.0
Araba/Álava,2000,6,5619.0
Araba/Álava,2000,7,8133.0
Araba/Álava,2000,8,8633.0
Araba/Álava,2000,9,7532.0
Araba/Álava,2000,10,6148.0
Araba/Álava,2000,11,3266.0
Araba/Álava,2000,12,2838.0
Araba/Álava,2001,1,2214.0
Araba/Álava,2001,2,2651.0
Araba/Álava,2001,3,3877.0
Araba/Álava,2001,4,4262.0
Araba/Álava,2001,5,4433.0
Araba/Álava,2001,6,5180.0
Araba/Álava,2001,7,6589.0
Araba/Álava,2001,8,7744.0
Araba/Álava,2001,9,7416.0
Araba/Álava,2001,10,4983.0
Araba/Álava,2001,11,3715.0
Araba/Álava,2001,12,2608.0
Araba/Álava,2002,1,2949.0
Araba/Álava,2002,2,2666.0
Araba/Álava,2002,3,3647.0
Araba/Álava,2002,4,5306.0
Araba/Álava,2002,5,6268.0
Araba/Álava,2002,6,5889.0
Araba/Álava,2002,7,7576.0
Araba/Álava,2002,8,8524.0
Araba/Álava,2002,9,6746.0
Araba/Álava,2002,10,5393.0
Araba/Álava,2002,11,3825.0
Araba/Álava,2002,12,2056.0
Araba/Álava,2003,1,3045.0
Araba/Álava,2003,2,2669.0
Araba/Álava,2003,3,3635.0
Araba/Álava,2003,4,4034.0
Araba/Álava,2003,5,5779.0
Araba/Álava,2003,6,5561.0
Araba/Álava,2003,7,6615.0
Araba/Álava,2003,8,7321.0
Araba/Álava,2003,9,5650.0
Araba/Álava,2003,10,5134.0
Araba/Álava,2003,11,3942.0
Araba/Álava,2003,12,3150.0
Araba/Álava,2004,1,3163.0
Araba/Álava,2004,2,3265.0
Araba/Álava,2004,3,3692.0
Araba/Álava,2004,4,5180.0
Araba/Álava,2004,5,5674.0
Araba/Álava,2004,6,6336.0
Araba/Álava,2004,7,7475.0
Araba/Álava,2004,8,7594.0
Araba/Álava,2004,9,7031.0
Araba/Álava,2004,10,5055.0
Araba/Álava,2004,11,3307.0
Araba/Álava,2004,12,2575.0
Araba/Álava,2005,1,3163.0
Araba/Álava,2005,2,3677.0
Araba/Álava,2005,3,4239.0
Araba/Álava,2005,4,4518.0
Araba/Álava,2005,5,5872.0
Araba/Álava,2005,6,6043.0
Araba/Álava,2005,7,7410.0
Araba/Álava,2005,8,8500.0
Araba/Álava,2005,9,6721.0
Araba/Álava,2005,10,5566.0
Araba/Álava,2005,11,3449.0
Araba/Álava,2005,12,2703.0
Araba/Álava,2006,1,3140.0
Araba/Álava,2006,2,3034.0
Araba/Álava,2006,3,4304.0
Araba/Álava,2006,4,5591.0
Araba/Álava,2006,5,6163.0
Araba/Álava,2006,6,5993.0
Araba/Álava,2006,7,6986.0
Araba/Álava,2006,8,8542.0
Araba/Álava,2006,9,6527.0
Araba/Álava,2006,10,6086.0
Araba/Álava,2006,11,4072.0
Araba/Álava,2006,12,2874.0
Araba/Álava,2007,1,2728.0
Araba/Álava,2007,2,3203.0
Araba/Álava,2007,3,4823.0
Araba/Álava,2007,4,5538.0
Araba/Álava,2007,5,6504.0
Araba/Álava,2007,6,6969.0
Araba/Álava,2007,7,8111.0
Araba/Álava,2007,8,8742.0
Araba/Álava,2007,9,9728.0
Araba/Álava,2007,10,6517.0
Araba/Álava,2007,11,4713.0
Araba/Álava,2007,12,3276.0
Araba/Álava,2008,1,4367.0
Araba/Álava,2008,2,3104.0
Araba/Álava,2008,3,3990.0
Araba/Álava,2008,4,4906.0
Araba/Álava,2008,5,6355.0
Araba/Álava,2008,6,6684.0
Araba/Álava,2008,7,8801.0
Araba/Álava,2008,8,10550.0
Araba/Álava,2008,9,6858.0
Araba/Álava,2008,10,5992.0
Araba/Álava,2008,11,4045.0
Araba/Álava,2008,12,3100.0
Araba/Álava,2009,1,2635.0
Araba/Álava,2009,2,2516.0
Araba/Álava,2009,3,3956.0
Araba/Álava,2009,4,4190.0
Araba/Álava,2009,5,6662.0
Araba/Álava,2009,6,5730.0
Araba/Álava,2009,7,9338.0
Araba/Álava,2009,8,11296.0
Araba/Álava,2009,9,7363.0
Araba/Álava,2009,10,5822.0
Araba/Álava,2009,11,4123.0
Araba/Álava,2009,12,3530.0
Araba/Álava,2010,1,3163.0
Araba/Álava,2010,2,3362.0
Araba/Álava,2010,3,4490.0
Araba/Álava,2010,4,5734.0
Araba/Álava,2010,5,7060.0
Araba/Álava,2010,6,7106.0
Araba/Álava,2010,7,14426.0
Araba/Álava,2010,8,18695.0
Araba/Álava,2010,9,11386.0
Araba/Álava,2010,10,7684.0
Araba/Álava,2010,11,5715.0
Araba/Álava,2010,12,3547.0
Araba/Álava,2011,1,3510.0
Araba/Álava,2011,2,3229.0
Araba/Álava,2011,3,4575.0
Araba/Álava,2011,4,6198.0
Araba/Álava,2011,5,7569.0
Araba/Álava,2011,6,9201.0
Araba/Álava,2011,7,14576.0
Araba/Álava,2011,8,16636.0
Araba/Álava,2011,9,9268.0
Araba/Álava,2011,10,6944.0
Araba/Álava,2011,11,4667.0
Araba/Álava,2011,12,3963.0
Araba/Álava,2012,1,3128.0
Araba/Álava,2012,2,3379.0
Araba/Álava,2012,3,3890.0
Araba/Álava,2012,4,5383.0
Araba/Álava,2012,5,7895.0
Araba/Álava,2012,6,9372.0
Araba/Álava,2012,7,15013.0
Araba/Álava,2012,8,16527.0
Araba/Álava,2012,9,9957.0
Araba/Álava,2012,10,7006.0
Araba/Álava,2012,11,4875.0
Araba/Álava,2012,12,4094.0
Araba/Álava,2013,1,3746.0
Araba/Álava,2013,2,3369.0
Araba/Álava,2013,3,4580.0
Araba/Álava,2013,4,6513.0
Araba/Álava,2013,5,8397.0
Araba/Álava,2013,6,8110.0
Araba/Álava,2013,7,12267.0
Araba/Álava,2013,8,15870.0
Araba/Álava,2013,9,9417.0
Araba/Álava,2013,10,6288.0
Araba/Álava,2013,11,4698.0
Araba/Álava,2013,12,4153.0
Araba/Álava,2014,1,3459.0
Araba/Álava,2014,2,3462.0
Araba/Álava,2014,3,4474.0
Araba/Álava,2014,4,5468.0
Araba/Álava,2014,5,8058.0
Araba/Álava,2014,6,8163.0
Araba/Álava,2014,7,12498.0
Araba/Álava,2014,8,17403.0
Araba/Álava,2014,9,10933.0
Araba/Álava,2014,10,8262.0
Araba/Álava,2014,11,5768.0
Araba/Álava,2014,12,4201.0
Araba/Álava,2015,1,4313.0
Araba/Álava,2015,2,3613.0
Araba/Álava,2015,3,5300.0
Araba/Álava,2015,4,7005.0
Araba/Álava,2015,5,10381.0
Araba/Álava,2015,6,9603.0
Araba/Álava,2015,7,15183.0
Araba/Álava,2015,8,20611.0
Araba/Álava,2015,9,11525.0
Araba/Álava,2015,10,9175.0
Araba/Álava,2015,11,6479.0
Araba/Álava,2015,12,4037.0
Araba/Álava,2016,1,5229.0
Araba/Álava,2016,2,4453.0
Araba/Álava,2016,3,5854.0
Araba/Álava,2016,4,7229.0
Araba/Álava,2016,5,11060.0
Araba/Álava,2016,6,10843.0
Araba/Álava,2016,7,18985.0
Araba/Álava,2016,8,20561.0
Araba/Álava,2016,9,12724.0
Araba/Álava,2016,10,10810.0
Araba/Álava,2016,11,5438.0
Araba/Álava,2016,12,4343.0
Araba/Álava,2017,1,4997.0
Araba/Álava,2017,2,4232.0
Araba/Álava,2017,3,5980.0
Araba/Álava,2017,4,10052.0
Araba/Álava,2017,5,11614.0
Araba/Álava,2017,6,11423.0
Araba/Álava,2017,7,19504.0
Araba/Álava,2017,8,20284.0
Araba/Álava,2017,9,14568.0
Araba/Álava,2017,10,10781.0
Araba/Álava,2017,11,6115.0
Araba/Álava,2017,12,4470.0
Araba/Álava,2018,1,5147.0
Araba/Álava,2018,2,3800.0
Araba/Álava,2018,3,5871.0
Araba/Álava,2018,4,9504.0
Araba/Álava,2018,5,14128.0
Araba/Álava,2018,6,12275.0
Araba/Álava,2018,7,18632.0
Araba/Álava,2018,8,21103.0
Araba/Álava,2018,9,13686.0
Araba/Álava,2018,10,11095.0
Araba/Álava,2018,11,5670.0
Araba/Álava,2018,12,4388.0
Araba/Álava,2019,1,4936.0
Araba/Álava,2019,2,4091.0
Araba/Álava,2019,3,6301.0
Araba/Álava,2019,4,9287.0
Araba/Álava,2019,5,11883.0
Araba/Álava,2019,6,11800.0
Araba/Álava,2019,7,17327.0
Araba/Álava,2019,8,19250.0
Araba/Álava,2019,9,13861.0
Araba/Álava,2019,10,10085.0
Araba/Álava,2019,11,6081.0
Araba/Álava,2019,12,4623.0
Araba/Álava,2020,1,5416.0
Araba/Álava,2020,2,4646.0
Araba/Álava,2020,3,2797.0
Araba/Álava,2020,4,0.0
Araba/Álava,2020,5,256.0
Araba/Álava,2020,6,1043.0
Araba/Álava,2020,7,5498.0
Araba/Álava,2020,8,6705.0
Araba/Álava,2020,9,2615.0
Araba/Álava,2020,10,3005.0
Araba/Álava,2020,11,1449.0
Araba/Álava,2020,12,1647.0
Araba/Álava,2021,1,2155.0
Araba/Álava,2021,2,1226.0
Araba/Álava,2021,3,1986.0
Araba/Álava,2021,4,2098.0
Araba/Álava,2021,5,2643.0
Araba/Álava,2021,6,4264.0
Araba/Álava,2021,7,10619.0
Araba/Álava,2021,8,12265.0
Araba/Álava,2021,9,10044.0
Araba/Álava,2021,10,9204.0
Araba/Álava,2021,11,6302.0
Araba/Álava,2021,12,4488.0
Araba/Álava,2022,1,4006.0
Araba/Álava,2022,2,4280.0
Araba/Álava,2022,3,6003.0
Araba/Álava,2022,4,8969.0
Araba/Álava,2022,5,11329.0
Araba/Álava,2022,6,13411.0
Araba/Álava,2022,7,20638.0
Araba/Álava,2022,8,20632.0
Araba/Álava,2022,9,14493.0
Araba/Álava,2022,10,10666.0
Araba/Álava,2022,11,6280.0
Araba/Álava,2022,12,5299.0
Araba/Álava,2023,1,5387.0
Araba/Álava,2023,2,5553.0
Araba/Álava,2023,3,7003.0
Araba/Álava,2023,4,10599.0
Araba/Álava,2023,5,13554.0
Araba/Álava,2023,6,13805.0
Araba/Álava,2023,7,20627.0
Araba/Álava,2023,8,22656.0
Araba/Álava,2023,9,17288.0
Araba/Álava,2023,10,12874.0
Araba/Álava,2023,11,7790.0
Araba/Álava,2023,12,6525.0
Araba/Álava,2024,1,6337.0
Araba/Álava,2024,2,5430.0
Araba/Álava,2024,3,8415.0
Araba/Álava,2024,4,11349.0
Araba/Álava,2024,5,14939.0
Araba/Álava,2024,6,14638.0
Araba/Álava,2024,7,21720.0
Araba/Álava,2024,8,22835.0
Araba/Álava,2024,9,16424.0
Araba/Álava,2024,10,14405.0
Araba/Álava,2024,11,7959.0
Araba/Álava,2024,12,8003.0
Araba/Álava,2025,1,6247.0
Araba/Álava,2025,2,5674.0
Araba/Álava,2025,3,8574.0
Araba/Álava,2025,4,12370.0
Araba/Álava,2025,5,16128.0
Araba/Álava,2025,6,14839.0
Araba/Álava,2025,7,22066.0
Araba/Álava,2025,8,22999.0
Araba/Álava,2025,9,17212.0
Asturias,1999,1,2029.0
Asturias,1999,2,3049.0
Asturias,1999,3,4868.0
Asturias,1999,4,6505.0
Asturias,1999,5,8027.0
Asturias,1999,6,11912.0
Asturias,1999,7,17021.0
Asturias,1999,8,16154.0
Asturias,1999,9,13439.0
Asturias,1999,10,9532.0
Asturias,1999,11,4184.0
Asturias,1999,12,3133.0
Asturias,2000,1,2235.0
Asturias,2000,2,2833.0
Asturias,2000,3,4614.0
Asturias,2000,4,8298.0
Asturias,2000,5,12684.0
Asturias,2000,6,12869.0
Asturias,2000,7,16670.0
Asturias,2000,8,16206.0
Asturias,2000,9,15356.0
Asturias,2000,10,7255.0
Asturias,2000,11,4011.0
Asturias,2000,12,3584.0
Asturias,2001,1,2917.0
Asturias,2001,2,3193.0
Asturias,2001,3,4872.0
Asturias,2001,4,8139.0
Asturias,2001,5,11175.0
Asturias,2001,6,13174.0
Asturias,2001,7,17559.0
Asturias,2001,8,15841.0
Asturias,2001,9,13914.0
Asturias,2001,10,8174.0
Asturias,2001,11,3749.0
Asturias,2001,12,2974.0
Asturias,2002,1,2780.0
Asturias,2002,2,3795.0
Asturias,2002,3,5075.0
Asturias,2002,4,7408.0
Asturias,2002,5,12968.0
Asturias,2002,6,14413.0
Asturias,2002,7,18298.0
Asturias,2002,8,19112.0
Asturias,2002,9,15895.0
Asturias,2002,10,7310.0
Asturias,2002,11,4160.0
Asturias,2002,12,2537.0
Asturias,2003,1,2619.0
Asturias,2003,2,3166.0
Asturias,2003,3,4707.0
Asturias,2003,4,7502.0
Asturias,2003,5,12375.0
Asturias,2003,6,13450.0
Asturias,2003,7,15963.0
Asturias,2003,8,17898.0
Asturias,2003,9,15215.0
Asturias,2003,10,7101.0
Asturias,2003,11,4281.0
Asturias,2003,12,2960.0
Asturias,2004,1,2864.0
Asturias,2004,2,3189.0
Asturias,2004,3,3674.0
Asturias,2004,4,8028.0
Asturias,2004,5,12195.0
Asturias,2004,6,14014.0
Asturias,2004,7,16343.0
Asturias,2004,8,17805.0
Asturias,2004,9,17391.0
Asturias,2004,10,9794.0
Asturias,2004,11,5122.0
Asturias,2004,12,3971.0
Asturias,2005,1,3352.0
Asturias,2005,2,4111.0
Asturias,2005,3,6462.0
Asturias,2005,4,7350.0
Asturias,2005,5,12992.0
Asturias,2005,6,14246.0
Asturias,2005,7,19491.0
