iter	RMSE
2908	0.04498931201
2909	0.04493785053
2910	0.04493570975
2911	0.04491780019
2912	0.04490784237
2913	0.04490238068
2914	0.04488568213
2915	0.04487401195
2916	0.04484462688
2917	0.04483449554
2918	0.04482473944
2919	0.04480496586
2920	0.04479951143
2921	0.04479005108
2922	0.04478254149
2923	0.04477744431
2924	0.04476820436
2925	0.04476605482
2926	0.04473451404
2927	0.04473242645
2928	0.04470796548
2929	0.04469559385
2930	0.04469113814
2931	0.04467305246
2932	0.04466859415
2933	0.0446646335
2934	0.04465974411
2935	0.04463953602
2936	0.04462519333
2937	0.04461354516
2938	0.04460250236
2939	0.04459126016
2940	0.04458070763
2941	0.04456763011
2942	0.04454378923
2943	0.04452287458
2944	0.04451008431
2945	0.0444953147
2946	0.04446766416
2947	0.04446280397
2948	0.04445427175
2949	0.04443818951
2950	0.04442829079
2951	0.0444178094
2952	0.04440087104
2953	0.04439146351
2954	0.04437606345
2955	0.04437220227
2956	0.04436150425
2957	0.04435575266
2958	0.04433836579
2959	0.04433236782
2960	0.04432722217
2961	0.04431948292
2962	0.04429890694
2963	0.04428895358
2964	0.04427463771
2965	0.0442570564
2966	0.04424861228
2967	0.044228022
2968	0.04421451578
2969	0.04419089904
2970	0.04416203035
2971	0.04415862371
2972	0.0441467684
2973	0.04413071664
2974	0.04412310285
2975	0.04410581191
2976	0.04408995578
2977	0.04407903936
2978	0.04407023915
2979	0.04405712981
2980	0.04403920582
2981	0.04403213056
2982	0.04402825651
2983	0.04401854112
2984	0.04398784734
2985	0.04396423586
2986	0.04395626382
2987	0.04393208306
2988	0.04392324442
2989	0.04391071316
2990	0.04389248692
2991	0.043889246
2992	0.04387969564
2993	0.04387529177
2994	0.04386155145
2995	0.04385255053
2996	0.04384787594
2997	0.04382906491
2998	0.04381729183
2999	0.04380066958
